text,aggressive,hate,ageism,aporophobia,body_shame,capacitism,lgbtphobia,political,racism,religious_intolerance,misogyny,xenophobia,other
@user não me dedure,0,0,0,0,0,0,0,0,0,0,0,0,0
@user não gostei agora tô triste,0,0,0,0,0,0,0,0,0,0,0,0,0
@user muito simples quero ver ele passar com esse valor? investindo com ele?,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user isso é machismo, como pode uma coisa dessa ? uma equipe 83% menor comparados aos homens, menos jogos transmitidos, menos importância, tem que ser direitos iguais. cancelem a globo",0,0,0,0,0,0,0,0,0,0,0,0,0
@user 59 dima pra quantos minérios?,0,0,0,0,0,0,0,0,0,0,0,0,0
"a lisa tem um rolls royce, eu tenho certeza o tanto de cara de luxo que essa mulher deve ter link",0,0,0,0,0,0,0,0,0,0,0,0,0
a menina naturalmente trm cara de quem implora por pica meu deus q coisa horrorosa quem sera q gozo essa porra feia,0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user e um portal*,0,0,0,0,0,0,0,0,0,0,0,0,0
"eu tinha certeza, eu já sabia!",0,0,0,0,0,0,0,0,0,0,0,0,0
"eu tô com cólica, só queria deitar e morrer. mas tenho estágio, não posso morrer",0,0,0,0,0,0,0,0,0,0,0,0,0
tô totalmente descansada fisicamente mas ainda tenho sono,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user obrigada mais uma vez, nordeste!!!",0,0,0,0,0,0,0,0,0,0,0,0,0
@user amo nós dois destilando ódio com ft de gatinhos fofos,0,0,0,0,0,0,0,0,0,0,0,0,0
@user ai calaboca,0,0,0,0,0,0,0,0,0,0,0,0,0
@user eu ja fiz????,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user ""justiça"" no atacado. viva a 'democracinha'! @user link",1,1,0,0,0,0,0,1,0,0,0,0,0
e dependendo do ex ficante eu pego kkkkkkkk o meu erro aí link,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user @user e apenas mais um vassalo do danones, querendo mostrar que a ""direita"" espalha fake news...",1,1,0,0,0,0,0,1,0,0,0,0,0
"@user @user ?????????? ele é uma jóia rara. e tu, tendo a sensibilidade de perceber isso, também deve ser.",0,0,0,0,0,0,0,0,0,0,0,0,0
@user mas você foi aluno brilhante ??,0,0,0,0,0,0,0,0,0,0,0,0,0
saí do trabalho agora indo ler a materia,0,0,0,0,0,0,0,0,0,0,0,0,0
vamos ser mais que amor de fim de noite,0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user @user investimento da época do bolsonaro ?????????? não foi pra isso que fizeram o l,0,0,0,0,0,0,0,0,0,0,0,0,0
@user velho filhodaputa ??????????,1,1,1,0,0,0,0,0,0,0,0,0,0
"tem coisas q passo e tenho ctz q mereço passar , pq smp acho q dou conta de tudo sozinha , mais não dou. tô no abismo prestes a pular",0,0,0,0,0,0,0,0,0,0,0,0,0
"@user depositei uns 40 ou 50 conto pra realizar uma aposta específica, sobrou um trocado, joguei 8 de uma vez no aviator(o do astronauta) apareceu a mensagem que não foi aceito e voltaria pra conta, mandei e-mails, chat, deixei pra lá, uma merda.",0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user grelo duro não é ser trans kkk é ter coragem como os homens.,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user @user o dólar do momento a 4,90 bem abaixo dos 5,70 no tempo do incompetente do bolsonaro. aceita que dói menos. ??????",1,1,0,0,0,0,0,1,0,0,0,0,0
"@user ensina a prima, já vou criar nos cpf dos idosos todos aqui de casa",0,0,0,0,0,0,0,0,0,0,0,0,0
tô quase mandando tudo a merda,0,0,0,0,0,0,0,0,0,0,0,0,0
bem q me avisaram,0,0,0,0,0,0,0,0,0,0,0,0,0
@user é pq ele foi rejeitado,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user mano vi uma mina que mora no interior de algum lugar do nordeste, com a porra desse estilo, intankavel serio",1,0,0,0,0,0,0,0,0,0,0,0,0
@user frio é melhor sim,0,0,0,0,0,0,0,0,0,0,0,0,0
vou precisar fazer fisioterapia e se não melhorar vou ter q fazer cirurgia ?? link,0,0,0,0,0,0,0,0,0,0,0,0,0
"amo q meu cabelo nunca fica do jeito q eu qro qnd eu vou sair de casa,mas vá eu arrumar ele pra ficar em casa,ele fica perfeito,q odio,pelo menos ele realmente fica bonito ent de um jeito ou de outro eu to gostoso fodase",0,0,0,0,0,0,0,0,0,0,0,0,0
vontade de fazer nada,0,0,0,0,0,0,0,0,0,0,0,0,0
@user se você for cancelada eu sempre tive aqui ksksksksks,0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user vigiar e punir,0,0,0,0,0,0,0,0,0,0,0,0,0
"gosto muito de musicas que tem gritos ou a pessoa canta gritando, elas falam por mim",0,0,0,0,0,0,0,0,0,0,0,0,0
@user negro,0,0,0,0,0,0,0,0,0,0,0,0,0
tomando um café que não é o da minha vó e isso me entristece,0,0,0,0,0,0,0,0,0,0,0,0,0
@user quero saber quem foi que perguntou,0,0,0,0,0,0,0,0,0,0,0,0,0
@user filho eu tô mais dura que um poste e mais seca do que o deserto do saara. pede pro teu pai,0,0,0,0,0,0,0,0,0,0,0,0,0
a taylor vai fix o matty gente fiquem tranquilos…,0,0,0,0,0,0,0,0,0,0,0,0,0
@user picão tesão ??,0,0,0,0,0,0,0,0,0,0,0,0,0
@user eu achei que era que ódio inferno,0,0,0,0,0,0,0,0,0,0,0,0,0
@user tu parece bolsonaro falando que fez o melhor mandado e cheio de morte nas costas dele????????????????,0,0,0,0,0,0,0,0,0,0,0,0,0
“nao vai responder é” nao,0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user xiiiiiiiii quem perdeu a picanha foi vc! foi buscar a abóbora e vai levar chuchunoku hahahahahaha looola tá depressivo pq não governa kkkkkkkkkkk perdeujumento link,0,0,0,0,0,0,0,0,0,0,0,0,0
@user tem oxo ai nao pq é só muquia na bolsa sai de gratis,0,0,0,0,0,0,0,0,0,0,0,0,0
"afff que ódio, q raiva",0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user pqp eu ia te mandar isso,0,0,0,0,0,0,0,0,0,0,0,0,0
não tenho tempo nem de lavar o cabelo aaaaaaaaaa,0,0,0,0,0,0,0,0,0,0,0,0,0
é sério que tão enchendo o saco com a tatuagem de 7 do pasmem got7,0,0,0,0,0,0,0,0,0,0,0,0,0
@user mas não foi sua progenitora que estava lá baiacu.,1,1,0,0,1,0,0,0,0,0,1,0,0
muita gente está falando sobre esta notícia! link venha assistir a esse vídeo link link link link,0,0,0,0,0,0,0,0,0,0,0,0,0
psg quer tirar destaque do man city; jogador é alvo do diretor luis campos link,0,0,0,0,0,0,0,0,0,0,0,0,0
os dois sendo torturas,0,0,0,0,0,0,0,0,0,0,0,0,0
@user bolhão,0,0,0,0,0,0,0,0,0,0,0,0,0
jackson no brasil com alok que coisa mais estranha,0,0,0,0,0,0,0,0,0,0,0,0,0
que bom que as fãs dele não são malucas pq eu posso me acabar de dizer o quanto ele é gostoso link,0,0,0,0,0,0,0,0,0,0,0,0,0
ódio dessa aí kkkkk link,0,0,0,0,0,0,0,0,0,0,0,0,0
vou comprar a akali drx link,0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user há 1270 aprovados aguardando convocação. temos um pedido de apenas 201 convocações. precisamos aumentar o número de candidatos convocados para que a pf não fique sobrecarregada. @user @user @user @user #pormaispapiloscopistaspf #somos1300 ? ????,0,0,0,0,0,0,0,0,0,0,0,0,0
25 mil pra empréstimo na nubank…,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user mano, eu não acho que seria assim não. eu já teria morrido faz tempo , obviamente, mas traira eu jamais seria.",0,0,0,0,0,0,0,0,0,0,0,0,0
"@user podres, como assim?",0,0,0,0,0,0,0,0,0,0,0,0,0
@user lkkkkkkkkkkkkkkkkk vtnc,1,0,0,0,0,0,0,0,0,0,0,0,0
@user de nada. ??,0,0,0,0,0,0,0,0,0,0,0,0,0
começou o sofrimento,0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user óbvio que nunca vi. esporte ruim do krl kkkkkk,0,0,0,0,0,0,0,0,0,0,0,0,0
que odio vsfd,1,0,0,0,0,0,0,0,0,0,0,0,0
como berserk 2022 é lindo????,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user ele acha que fala com pessoas que votam neles, sem qqr conhecimento sobre dividendos ! populismo sem estratégia e inteligência tem prazo de validade… e o de vcs está mais próximo a cada dia!",1,0,0,0,0,0,0,0,0,0,0,0,0
@user só lembro do meme do cara se derrubando da bike,0,0,0,0,0,0,0,0,0,0,0,0,0
odio mortal de quem para de seguir e nn remove como seguidor,0,0,0,0,0,0,0,0,0,0,0,0,0
toda vez o povo fica resgatando coisa do passado q nem tem lógica... qm aguenta?????,0,0,0,0,0,0,0,0,0,0,0,0,0
@user kkkkkk eu amo esse fandom,0,0,0,0,0,0,0,0,0,0,0,0,0
canso desses cara de soca fofo kkkkk,0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user vc interpretou errado,0,0,0,0,0,0,0,0,0,0,0,0,0
@user inacreditável!,0,0,0,0,0,0,0,0,0,0,0,0,0
@user bora queridaaaaaaa,0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user @user @user @user entendi. sua logica: um shopping permite um lojista vender algo relacionado a pedofilia. o shopping ainda divulga (paralelo com algoritmo q divulga videos).. a justiça pede acesso ao lojista e bloqueio do mesmo. o shopping se recusa.. mas na sua cabeça o shopping nada a ver tem.,1,0,0,0,0,0,0,0,0,0,0,0,0
@user mona não dá aceita meter tristeza num conceito vampiresco vingativo,0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user ah coe mlkkkkkkkkkkkkk link,0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user fico muito feliz por chief estar banido do youtube e o lula ser nosso presidente ?? quem vota no bolsonaro pensa igual a você ??,0,0,0,0,0,0,0,0,0,0,0,0,0
"3) isso fortalece a liquidez e abrindo espaço para + um pagamento de r$ 1,5 bi em proventos restantes e crescimento. empresa segue com disciplina de capital, o que gera uma expectativa de crescimento convergindo em retorno no longo prazo.",0,0,0,0,0,0,0,0,0,0,0,0,0
"bomba atrás de bomba -- ??alexandre de moraes monitorava todos os passos de funcionários do gabinete de bolsonaro e da primeira-dama desde 2021, diz folha. link",0,0,0,0,0,0,0,0,0,0,0,0,0
"@user ele deve ser imorrível, senão a culpa é do governo. kkkkk",0,0,0,0,0,0,0,0,0,0,0,0,0
minho ???!?!?!?!?!?? link,0,0,0,0,0,0,0,0,0,0,0,0,0
@user que linda ??,0,0,0,0,0,0,0,0,0,0,0,0,0
trouxe strogonoff e esqueci a batata palha eu tô no ódio,0,0,0,0,0,0,0,0,0,0,0,0,0
"repliquem a publicação e marquem os seus representantes, seja prefeito, deputado ou senador, faça sua parte, trabalho de formiguinha link link",0,0,0,0,0,0,0,0,0,0,0,0,0
"reflexo??? quem estava erra do estava com arma letal, mas esperar o que dá justiça...#df1",0,0,0,0,0,0,0,0,0,0,0,0,0
e muito retardada cara só rindo ????????? tem problema não eu compro outro vida ????????,0,0,0,0,0,0,0,0,0,0,0,0,0
@user eu não tô afim de levar um tiro no pé não,0,0,0,0,0,0,0,0,0,0,0,0,0
@user áudio do chuveiro?,0,0,0,0,0,0,0,0,0,0,0,0,0
nunca vou superar esse hino link,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user segue nosso fan club oficial do psg, por favor! ??????",0,0,0,0,0,0,0,0,0,0,0,0,0
"@user rei, vc tb ama a tranquilidade e segurança que o flamengo passa? no pré jogo, acho que estou numa montanha russa quebrada. durante jogo, tenho certeza",0,0,0,0,0,0,0,0,0,0,0,0,0
@user hummm delicia,0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user @user é mesmo irmãozão kkkk??? se tu n tiver nada a oferecer... tu vai receber um salário de miséria msm kkkk minha família nasceu pobre casa de barro... e hj tem mais do q só o suficiente pra não morrer de fome... graças ao desenvolvimento pessoal oq vc quer é ter mt sem fazer nd. ????,0,0,0,0,0,0,0,0,0,0,0,0,0
gabinete do odio do gov bolsonaro era o xandao?,0,0,0,0,0,0,0,0,0,0,0,0,0
"gustavo gomez podia se naturalizar e jogar pela seleção, na moral q uma zaga ele e o militao seria épica",0,0,0,0,0,0,0,0,0,0,0,0,0
@user acho q a única coisa q foi capaz de me fazer esquecer por um tempo bnha foi haikyuu mas daí minha obsessão voltou dnv mesmo fazendo anos q não assisto e só leio os caps novos q saem,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user @user se tivesse como mudar o valor de y aí seria melhor ainda a calculadora, teria a chance por exemplo do roi ser maior que a % que vc quiser colocar",0,0,0,0,0,0,0,0,0,0,0,0,0
volante vidaletti é a novidade no treino do são luiz link,0,0,0,0,0,0,0,0,0,0,0,0,0
"""amiga, não tenho como te defender! não tenho como ficar do teu lado, bicha! eu te adoro não faz isso..."" lu schievano, a fazenda 6, 2013. óleo sobre tela. link link",1,0,0,0,0,0,0,0,0,0,0,0,0
@user @user @user i vote #rm for #artistaasiatico at #secawards eu fico extremamente triste durante/depois das minhas crises de border,0,0,0,0,0,0,0,0,0,0,0,0,0
fazendo o l pra caralho link,1,0,0,0,0,0,0,0,0,0,0,0,0
@user caramba ! acho que nessa briga vc vai se dar mau hein mano !!!!! ??????,1,0,0,0,0,0,0,0,0,0,0,0,0
"@user @user @user o cara que “esfaqueio” se encontra numa clínica, sei lá onde hahahaha, pergunta pro bolsonaro.",0,0,0,0,0,0,0,0,0,0,0,0,0
"@user @user pergunta lá pro moro a razão da soltura dele. creio que bolsonaro não te falou a razão. e vc como bom gado bolsonarista não foi pesquisar. ver o mundo através das bolas do bolsonaro é complicado, né?",1,1,0,0,0,0,0,1,0,0,0,0,0
que lindeza o modo escuro do @user eu não tinha visto ainda,0,0,0,0,0,0,0,0,0,0,0,0,0
tendeu ?????? link,0,0,0,0,0,0,0,0,0,0,0,0,0
cara to tao feliz vou papocar,0,0,0,0,0,0,0,0,0,0,0,0,0
coisa linda ?? link,0,0,0,0,0,0,0,0,0,0,0,0,0
"ganhei trento, eu sou a pessoa mais feliz do mundo",0,0,0,0,0,0,0,0,0,0,0,0,0
é nosssoooooo saaaaaaarochaaaaaaaaa,0,0,0,0,0,0,0,0,0,0,0,0,0
"adoro dia de seminário, assisti metade, assinei meu nome, voltei pra casa e ainda vou ganhar horas complementares????",0,0,0,0,0,0,0,0,0,0,0,0,0
"@user @user @user se o senhor pagasse combustível, talvez não precisa chamá-lo para explicar isso",0,0,0,0,0,0,0,0,0,0,0,0,0
@user eu esperava morrer mesmo mas vc que sabe limda,0,0,0,0,0,0,0,0,0,0,0,0,0
que tormento meu deus link,0,0,0,0,0,0,0,0,0,0,0,0,0
"tem cada situação q me da ódio, q pqp é mlhr eu ficar calada msm",0,0,0,0,0,0,0,0,0,0,0,0,0
@user mas é claro que vai dar denver,0,0,0,0,0,0,0,0,0,0,0,0,0
me va a dar cagadera,0,0,0,0,0,0,0,0,0,0,0,0,0
ajudem o amiguinho de vocês,0,0,0,0,0,0,0,0,0,0,0,0,0
você sabia? passa uma semana sem faltar aula equivale a um ano na cracolândia,1,0,0,0,0,0,0,0,0,0,0,0,0
vai ser assim quando eu me mudar link,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user link isso é atitude de quem se diz, uma mulher de deus? explique madame, roubo em sua religião não é pecado?",1,0,0,0,0,0,0,0,0,0,0,0,0
"@user que fofo, que lindeza!!",0,0,0,0,0,0,0,0,0,0,0,0,0
ministro da cgu revela mais crlmes cometidos por bolsonaro ao vivo!! abr... link via @user,0,0,0,0,0,0,0,0,0,0,0,0,0
"??????alerta book friday??????!!!!!! quinta-feira (18/05) meu livro ""planta do amor"" estará totalmente gratuito na amazon!!!! se você gosta de um romance lgbt com temáticas atuais e triângulo amoroso, é a sua hora de aproveitar a promoção, ler e divulgar para seus amigos. link",0,0,0,0,0,0,0,0,0,0,0,0,0
"a becky sem graça rindo e a freen gritando feito uma gazela comemorando, se fui triste não lembro link",0,0,0,0,0,0,0,0,0,0,0,0,0
@user ui ui q delícia,0,0,0,0,0,0,0,0,0,0,0,0,0
chinelo e meia melhor kit e fodasse?,0,0,0,0,0,0,0,0,0,0,0,0,0
"não saber a diferença de ""mas"" e ""mais"" é foda viu",0,0,0,0,0,0,0,0,0,0,0,0,0
"@user pra mim gente q tá reclamando disso quer que o jogo realmente vai de base porq é só sair vc da sua bolha do twitter q vc vai ver q a maior reclamação do pessoal q jogo outros mobas é oq o wild rift é um jogo lento,as vezes eu agradeço a riot de não escuta gente q se acha adminis+",0,0,0,0,0,0,0,0,0,0,0,0,0
"@user poooooorra kkkkkkkkkkk eu li a galera tudo ""protejam ele a todo custo"" e agora leio isso, que delícia huahuuhauhahuahuauh",0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user 0x7191bb2fe3657b3e04cae36cf1c0c21c7df192eb,0,0,0,0,0,0,0,0,0,0,0,0,0
"[16/5 11:52] : o dia tá lindão hj né [16/5 11:52] : vou chamar de thalyta - eu amoo kk , fico fraca ??????",0,0,0,0,0,0,0,0,0,0,0,0,0
lucas candido e diego luri de timão e pumba nossa eu vou morrer,0,0,0,0,0,0,0,0,0,0,0,0,0
compro nx zero qualquer setor,0,0,0,0,0,0,0,0,0,0,0,0,0
"kkkkkkkkkkkkkkkkkk passou vergonha hj, eu ri",0,0,0,0,0,0,0,0,0,0,0,0,0
"linguiça, sardinha... link",0,0,0,0,0,0,0,0,0,0,0,0,0
@user esse mês ou no próximos mês no campo amoroso ele m.iv,0,0,0,0,0,0,0,0,0,0,0,0,0
"frequentemente eu vejo casos em que o juiz suspende temporariamente o pernoite em visitas paternas/maternas. acontece que em várias situações eles permitem a retomada do pernoite sem qualquer avaliação do caso, apenas por decorrência de prazo. mas isso desconsidera o contexto (+)",0,0,0,0,0,0,0,0,0,0,0,0,0
@user eu se fosse crime matar o joão vitor às 03:55 com um tijolo que peguei na casa ao lado em construção link,0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user comecei q ver mas parei pq achei chatao,0,0,0,0,0,0,0,0,0,0,0,0,0
vou morrer,0,0,0,0,0,0,0,0,0,0,0,0,0
tava pensando que fazia tempo q eu não ganhava flores e hj me deram do nada kkkk fofo,0,0,0,0,0,0,0,0,0,0,0,0,0
@user exatamente kkkk que ódio link,0,0,0,0,0,0,0,0,0,0,0,0,0
"sério se eu não ver o haechan no meu aniversário, eu me mato, que ódio bicho",0,0,0,0,0,0,0,0,0,0,0,0,0
@user kkkkkkkkkkkkkkkkkkk do nada viada,0,0,0,0,0,0,0,0,0,0,0,0,0
@user me dá,0,0,0,0,0,0,0,0,0,0,0,0,0
tao levando a serio kkkkkkk eh cada coisa,0,0,0,0,0,0,0,0,0,0,0,0,0
@user foi sequestrada,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user me parece que ele está ignorando os sigilos dele, dissimulado.",0,0,0,0,0,0,0,0,0,0,0,0,0
@user ?aconite:re???????????????????????????????????????????????????????????????????????????????????????????? link,0,0,0,0,0,0,0,0,0,0,0,0,0
"é isso mesmo, senhoras e senhores???? link",0,0,0,0,0,0,0,0,0,0,0,0,0
@user anônimo de 15 anos. que não paga boleto e nunca levou um chifre. em breve ele muda de opinião.,0,0,0,0,0,0,0,0,0,0,0,0,0
hj eu tava assim graças a deus fiz td link,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user amor a ascom dele informou que vai ter destaque dos dias pra deixar visivel todos os stories, ate os que ja sumiram",0,0,0,0,0,0,0,0,0,0,0,0,0
a ali fazer inseminação e engravidar com os óvulos da emily ????????????????????????????????,0,0,0,0,0,0,0,0,0,0,0,0,0
@user eu perdoando meu amigo 30 segundos depois da gente ter se esmurrado feio e pegar suspensão:,0,0,0,0,0,0,0,0,0,0,0,0,0
nem beijei essa ainda e ja to boiola,0,0,0,0,0,0,0,0,0,0,0,0,0
@user eu sou uns do que tem pouco seguidor e nenhuma fototeta??,0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user você não esquece o batman né,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user @user será? não seria o contrário não? lula não passa uma hora sequer sem falar de bolsonaro ou do governo dele. nem quando está dormindo, porque sonha com ele toda noite.",1,0,0,0,0,0,0,0,0,0,0,0,0
@user pq não fica em ssa?,0,0,0,0,0,0,0,0,0,0,0,0,0
"meu irmão, sem ter ngm disposto a pagar uma fortuna pra ver bcnr, está indo com a minha mãe pro c6 fest igual quando eu tinha 15 anos e ela me levava pra ver as bandinhas que eu gostava coitada",0,0,0,0,0,0,0,0,0,0,0,0,0
estou decidida a largar os estudos e virar stripper,0,0,0,0,0,0,0,0,0,0,0,0,0
@user pq tu n chuta teu cu,0,0,0,0,0,0,0,0,0,0,0,0,0
meia hora,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user não entendo uma coisa, a empresa é s/a, negocia em dólar, pega em dólar, como abrasileirar e não sofre com o impacto do dólar? claro que eu quero gasolina mais em conta, mas não que eu paguei esse preço no futuro neh",0,0,0,0,0,0,0,0,0,0,0,0,0
@user esse motorista tem que ficar preso.ele não tem o direito de tirar uma vida.,0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user i vote #rm for #artistaasiatico at #secawards 4 - ah muitas coisas tbm,0,0,0,0,0,0,0,0,0,0,0,0,0
@user acho ótimo esse tipo de vazamento. só comprova que bolsonaro resistiu a pressão política e tocou seu governo de forma técnica. qualquer outro teria rifado o pg.,0,0,0,0,0,0,0,0,0,0,0,0,0
"decidi ir trabalhar bonita, então parabéns pra quem me encontrar hoje no calçadão/ floriano peixoto pois vai ver uma linda ruiva",0,0,0,0,0,0,0,0,0,0,0,0,0
esses 2 minutos que nao acabao link,0,0,0,0,0,0,0,0,0,0,0,0,0
@user bom dia amém ??,0,0,0,0,0,0,0,0,0,0,0,0,0
tudo que eu queria era a rampa do cefet na esquina da minha casa,0,0,0,0,0,0,0,0,0,0,0,0,0
cara olha essa asheeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee q perfeita link,0,0,0,0,0,0,0,0,0,0,0,0,0
obrigado meu amor ?? link,0,0,0,0,0,0,0,0,0,0,0,0,0
quando eu tento fazer qqr coisa ela fica toda capenga e eu acabo só caindo em algum buraco sem querer kkkkk link,0,0,0,0,0,0,0,0,0,0,0,0,0
@user gada partner,1,1,0,0,0,0,0,1,0,0,0,0,0
@user mas que ódio kkkk,0,0,0,0,0,0,0,0,0,0,0,0,0
ele é meu o redentor ??,0,0,0,0,0,0,0,0,0,0,0,0,0
"tg, trabalho e faculdade, n tenho tempo nem de respirar direito. mas tudo é questão de prioridade graças a deus???? link",0,0,0,0,0,0,0,0,0,0,0,0,0
@user partiu aomosar,0,0,0,0,0,0,0,0,0,0,0,0,0
"se depender de mim, tá fodido kkkkkkkkkkkkk link",1,0,0,0,0,0,0,0,0,0,0,0,0
"se uma eventual participação de bolsonaro for comprovada, ele poderá responder pelo crime de inserção de dados falsos em sistemas de informação, que tem pena de até 12 anos de prisão e multa link",0,0,0,0,0,0,0,0,0,0,0,0,0
o bebê de 28 anos,0,0,0,0,0,0,0,0,0,0,0,0,0
@user eu tô assi,0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user sério se tá me ofendo sendo q eu tô devendo o mark e o bambam,0,0,0,0,0,0,0,0,0,0,0,0,0
im real tenda,0,0,0,0,0,0,0,0,0,0,0,0,0
@user o casal mais lindo da série ??,0,0,0,0,0,0,0,0,0,0,0,0,0
eu quero sabe pq é q tá um calor do crl na rua se meu quarto tá um gelo que só hein,0,0,0,0,0,0,0,0,0,0,0,0,0
toda semana a esquerda arruma algo pra destruir bolsonaro e sua família mas kd as provas? link,1,1,0,0,0,0,1,0,0,0,0,0,0
@user @user flor pfvr ????????????,0,0,0,0,0,0,0,0,0,0,0,0,0
tudo limpinho eu amo ele é foda??,0,0,0,0,0,0,0,0,0,0,0,0,0
o sorrisinho :( link,0,0,0,0,0,0,0,0,0,0,0,0,0
vou virar promoter de samba ??????,0,0,0,0,0,0,0,0,0,0,0,0,0
sofrendo de tendinite de tanto fazer o l link,0,0,0,0,0,0,0,0,0,0,0,0,0
ooc: meu sonho encontrar mais pessoas para fechar o 118 ?? e queria tanto uma maddie também,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user tá na hora de ir pro tudo ou nada, já era para o bolsonaro ter feito isso, aqui vai virar uma venezuela, o exército está do lado da esquerda, td que vcs fazem, o xandão simplesmente ignora, ou seja, vai todo mundo dançar, não dá para fazer mais nada,@user",1,1,0,0,0,0,0,1,0,0,0,1,0
"@user lígia, os seus gifs",0,0,0,0,0,0,0,0,0,0,0,0,0
"jesus chorou, e eu também",0,0,0,0,0,0,0,0,0,0,0,0,0
"to toda suja por causa daql fdp, q ódio ??",0,0,0,0,0,0,0,0,0,0,0,0,0
"meu sonho era q taxian jun tivesse escutado tudo que shimei falou pro mo ran, bixo sonso nojento duas caras, chu wanning nunca teve paz, imagina virar shizun de alguém como shimei. só queria proteger meu wanning q ódio",0,0,0,0,0,0,0,0,0,0,0,0,0
"grande dia zanin no stf bolsonaro na papuda micheque na colmeia 01, 02 , 03 presos tb. link",0,0,0,0,0,0,0,0,0,0,0,0,0
@user dormi sim amg e voce?,0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user @user eta porra o tamanho dessas teta o aniversário é do prime mas a tsuli que vai receber o presente pelo jeito ?? desenho incrível,1,1,0,0,1,0,0,0,0,0,0,0,0
a parte mais difícil de empreender é saber cobrar o valor do seu esforço! sofro demais com isso link,0,0,0,0,0,0,0,0,0,0,0,0,0
fds nadson ovo desenha link,0,0,0,0,0,0,0,0,0,0,0,0,0
aula de calculo ou grego,0,0,0,0,0,0,0,0,0,0,0,0,0
@user felicidadessss???,0,0,0,0,0,0,0,0,0,0,0,0,0
q onda em kkk link,0,0,0,0,0,0,0,0,0,0,0,0,0
meu deuss meu deusss não acredito parece um sonho #???????xkazzawards,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user ele eh perfeito, obrigada eu precisava!",0,0,0,0,0,0,0,0,0,0,0,0,0
minha mãe link,0,0,0,0,0,0,0,0,0,0,0,0,0
passou dos 18 anos já pode parar de ser moleque e virar homem de caráter ?????,1,1,1,0,0,0,0,0,0,0,0,0,0
@user está confundindo 1??,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user @user nem pra seleção brasileira o totoi torce, nem o próprio pai de amarelo fez ele parar de gritar mengo, quem vai fazer é o jhon arias link",0,0,0,0,0,0,0,0,0,0,0,0,0
@user vai se fuder,1,0,0,0,0,0,0,0,0,0,0,0,0
@user @user corre aqui,0,0,0,0,0,0,0,0,0,0,0,0,0
@user kkkkkkkkkkkk o plot twist anos depois cara q ódio,0,0,0,0,0,0,0,0,0,0,0,0,0
alerta ?? ?????????????????????????? luisa confessa que ficaria com raluca ??????????????????????????????????,0,0,0,0,0,0,0,0,0,0,0,0,0
@user ai impossível no it’s live,0,0,0,0,0,0,0,0,0,0,0,0,0
dia com a minha fav hoje,0,0,0,0,0,0,0,0,0,0,0,0,0
sou mengão. quem quiser vim contra,0,0,0,0,0,0,0,0,0,0,0,0,0
@user que lixo,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user você está totalmente equivocado nessa chamada, pelo jeito nem leu o relatório.",0,0,0,0,0,0,0,0,0,0,0,0,0
@user kkkkkkkkkkk eu não me acostumo nunca com isso,0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user depois das 15h tô livre,0,0,0,0,0,0,0,0,0,0,0,0,0
pra que ter vida se não vai ser pra ser vivida?,0,0,0,0,0,0,0,0,0,0,0,0,0
tô muito ansiosa pra panela chegar ????,0,0,0,0,0,0,0,0,0,0,0,0,0
