text,aggressive,hate,ageism,aporophobia,body_shame,capacitism,lgbtphobia,political,racism,religious_intolerance,misogyny,xenophobia,other
que odio da minha cabeça,0,0,0,0,0,0,0,0,0,0,0,0,0
"eu achei que nunca iria chegar esse dia, mas tá",0,0,0,0,0,0,0,0,0,0,0,0,0
"vou abandonar ""pessoas normais"" pois ta chato d+",0,0,0,0,0,0,0,0,0,0,0,0,0
@user sim cara ?? q ódio kkkkkkk,0,0,0,0,0,0,0,0,0,0,0,0,0
@user as vezes o crime compensa né,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user @user miojo acaba sendo mais caro que macarrão de verdade, se vc olhar o mês",0,0,0,0,0,0,0,0,0,0,0,0,0
"@user eu tb tenho, nem sigo ele mas as páginas tão começando a postar os vídeos aí smp q eu vejo me acabo vei kkkkkkkkk tnc q ódio",0,0,0,0,0,0,0,0,0,0,0,0,0
"- mãe, por que o nome da minha prima é rosinha? - porque sua tia gostava de rosas - e por que meu nome é esse? - depois eu te conto, tyler, the creator - she (feat. frank ocean)",0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user gostamos kkkkk,0,0,0,0,0,0,0,0,0,0,0,0,0
@user to em choque com eat me up ui chega arrepiei,0,0,0,0,0,0,0,0,0,0,0,0,0
acham msm que vamos pressionar para sabermos o porque?? po crl??,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user @user penso (e só penso mesmo ) que a segurança continua . os super dividendos acabaram ... quem ganhou ,ganhou .... enriqueceram e agora voltam a ganhar o normal daí não existe motivo pra derreter a empresa.",1,0,0,0,0,0,0,0,0,0,0,0,0
"ímola correndo o risco de sofrer com inundações nos próximos dias por conta das fortes chuvas, mas aposto que a #f1 vai até o final para tentar fazer o evento. se no início da pandemia, com tudo fechando, campeonato sendo cancelado, os bonitos esperaram pouco tempo antes do tl1… link link",0,0,0,0,0,0,0,0,0,0,0,0,0
"@user papo reto, oia a carinha dele",0,0,0,0,0,0,0,0,0,0,0,0,0
nem se eu comesse capim eu não gastava só 300 manezao link,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user infelizmente, não.",0,0,0,0,0,0,0,0,0,0,0,0,0
@user só eu q tô por fora da fofoca ?,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user socorro, é tão bom que deveria ser considerado álbum",0,0,0,0,0,0,0,0,0,0,0,0,0
"@user pelo amor, não traz mais não, ninguém aguenta mais veterano!",1,0,0,0,0,0,0,0,0,0,0,0,0
o ruim de você ser uma pessoa que tem que trabalhar é que as vezes acontece as coisas e você não pode nem chorar,0,0,0,0,0,0,0,0,0,0,0,0,0
@user até o momento sim amig,0,0,0,0,0,0,0,0,0,0,0,0,0
"china afirma estar preparada para ""esmagar"" independência de taiwan - link link",0,0,0,0,0,0,0,0,0,0,0,0,0
@user compra e manda pra mim,0,0,0,0,0,0,0,0,0,0,0,0,0
escola do meu ódio,0,0,0,0,0,0,0,0,0,0,0,0,0
já fizeram o l hoje?,1,1,0,0,0,0,0,1,0,0,0,0,0
"me comprometendo com minha skin fitness em todas as redes sociais, só assim crio vergonha nesta cara",0,0,0,0,0,0,0,0,0,0,0,0,0
"@user eu tô hiperfocado em criminal minds........ o spencer reid maravilhoso lindo, ícone autista (que não é o esteriotipl tipo sheldon ou aquela good doctor lá, sla) link",0,0,0,0,0,0,0,0,0,0,0,0,0
@user oi amore beijos amores,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user @user irmão, quanto custou a política de redução de imposto do bolsonaro em época de eleição? qual era o saldo do governo em 2022, e com quanto ele entregou e caixa no começo de 2023?",0,0,0,0,0,0,0,0,0,0,0,0,0
"não, acho ele sem sal mesmo, tentei mas não consegui gostar link",1,1,0,0,1,0,0,0,0,0,0,0,0
campus sedia v encontro dos estudantes e profissionais de zootecnia saiba mais: link,0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user não irá voltar,0,0,0,0,0,0,0,0,0,0,0,0,0
"não dá pra evitar oq eu vou me tornar, infelizmente",0,0,0,0,0,0,0,0,0,0,0,0,0
e o bolsonaro que é o genocida...çei... link,0,0,0,0,0,0,0,0,0,0,0,0,0
pesquisa docusign revela que economia remota impulsiona aumento de produtividade e expansão global na próxima década link,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user aí tu fala, na minha vez ninguém me avisou kkkkkk",0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user sua vez bolsonaro,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user vc foi lida, trizzzzzz!!!!!!!",0,0,0,0,0,0,0,0,0,0,0,0,0
viciado em ficar salvando tênis que me imagino comprando lá na frente,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user @user que lindo, ódio do bem!",0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user o improviso do negócio de por na cabeça kkkkkkkk,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user ai, vida… eu acho ela uma branca qualquer……..",1,1,0,0,1,0,0,0,1,0,0,0,0
@user papo de 12:00 e nada ainda,0,0,0,0,0,0,0,0,0,0,0,0,0
como pode ser tao lindo e ter tanto borogodó assim meu jesus link,0,0,0,0,0,0,0,0,0,0,0,0,0
@user vamos fazer churrasco,0,0,0,0,0,0,0,0,0,0,0,0,0
@user ta planejando um homicidio com alguem krl,1,0,0,0,0,0,0,0,0,0,0,0,0
"se atitudes mudam sentimentos,então por que eu não consigo mudar os seus?",0,0,0,0,0,0,0,0,0,0,0,0,0
"@user não vão parar nunca. querem acabar com a ideia bolsonaro fazendo tudo para o desmoralizar. não importa ter crime, basta a imprensa sujar a sua imagem.",0,0,0,0,0,0,0,0,0,0,0,0,0
creio naquele que me forta.,0,0,0,0,0,0,0,0,0,0,0,0,0
"até que enfim hora do almoço, fome ó",0,0,0,0,0,0,0,0,0,0,0,0,0
no frio eu sou tão linda e não tem nenhum pepino pra resolver no centro ?? quando eu tava parecendo a filha do hagrid com chewbacca até meu rg eu tiver que ir refazer,0,0,0,0,0,0,0,0,0,0,0,0,0
@user não aguento está insuportável!! rua !,0,0,0,0,0,0,0,0,0,0,0,0,0
"o tribunal de contas da união, está dizendo agora que o bolsonaro usou a máquina pública para tentar se reeleger. por essa ninguém esperava !!",0,0,0,0,0,0,0,0,0,0,0,0,0
"@user eu passei mercúrio retrógrado doente, acho que a conta chegou mais tarde kkkkk",0,0,0,0,0,0,0,0,0,0,0,0,0
quem aqui é otaku? só pra saber em quem eu dou unf,1,0,0,0,0,0,0,0,0,0,0,0,0
@user tem uma aí q nem parece q namora no ttkkkkkkkkkkk,0,0,0,0,0,0,0,0,0,0,0,0,0
seguimos bem colocados ???????????? link,0,0,0,0,0,0,0,0,0,0,0,0,0
ex ficante é uma vibe estranha né você já viu a pessoa pelada mas finge que nem conhece,0,0,0,0,0,0,0,0,0,0,0,0,0
@user cara pós ultimato só esse e shang-chi eu achei bom. como pode,0,0,0,0,0,0,0,0,0,0,0,0,0
mlk se eu contar ate 300 eu perco a concentração do sono e nao durmo link,0,0,0,0,0,0,0,0,0,0,0,0,0
@user ainda ta kk mas é caro,0,0,0,0,0,0,0,0,0,0,0,0,0
@user toda linda,0,0,0,0,0,0,0,0,0,0,0,0,0
@user kkkkkk ta foda meu amigo,0,0,0,0,0,0,0,0,0,0,0,0,0
hj chorei pq sou lisa,0,0,0,0,0,0,0,0,0,0,0,0,0
branco faz qualquer coisa e e ovacionado né? por isso que só quero consumir a maioria artistas pretos,1,1,0,0,0,0,0,0,1,0,0,0,0
"@user vai quem quer, eu vou no banheiro feminino.",0,0,0,0,0,0,0,0,0,0,0,0,0
"cara eu faço almoço todo dia aqui em casa e só comida boa, um sonho de homem",0,0,0,0,0,0,0,0,0,0,0,0,0
"ngm me escuta meo olha fds vao todos sfd n qro saber, nem vou falar mais nada",0,0,0,0,0,0,0,0,0,0,0,0,0
quero sair desse lugar e ir pra casa chorar q ódio,0,0,0,0,0,0,0,0,0,0,0,0,0
suspeito de algo,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user @user isso é triste demais, misturar ideologia barata com sua profissão. tem o exemplo do cid, que jogou sua carreira do exército no lixo, hoje tá servindo de bode expiatório pras falcatruas do bolsonaro.",1,1,0,0,0,0,0,1,0,0,0,0,0
@user vc vida ??,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user mas assim, não é tão novidade link",0,0,0,0,0,0,0,0,0,0,0,0,0
"@user queremos saber mais sobre o cartão de crédito da amiga da michelle. se bolsonaro era pão duro e não sabia, quem pagava a fatura ?",0,0,0,0,0,0,0,0,0,0,0,0,0
o pulinho sempre me pega kkkkk link,0,0,0,0,0,0,0,0,0,0,0,0,0
"""não fala com pobre"" como se ela, jessi e naiara fossem pobres depois do bbb. link",0,0,0,0,0,0,0,0,0,0,0,0,0
"@user @user @user kkkkkkkkkkkkkkkkkkkkk tem que ser muito gado pra acreditar nisso... sabe quando essa grana vai chegar? nunca temer e, bolsonaro eram cheios desse papo, más nunca chegou, só gado mong0lóide acredita nisso...",1,1,0,0,0,1,0,1,0,0,0,1,0
@user energético se faz com a porra do gin - amigo do pedro 2023,0,0,0,0,0,0,0,0,0,0,0,0,0
@user normal é difícil suportar o peso da escravidão kkkkkkkk,1,1,0,0,0,0,0,0,1,0,0,0,0
essa noite não dormi nada direito. tinha que acordar 05:30 da manhã e foi só ladeira abaixo,0,0,0,0,0,0,0,0,0,0,0,0,0
"oi gente sou stay, moa, midzy, engene e tô em rumo de entrar pra outros fandons ?? nessa conta eu pretendo falar tanto sobre os grupos q eu gosto, quanto sobre mim, ent eu vou surtar tudo oq eu tiver pra surtar por aqui msm",0,0,0,0,0,0,0,0,0,0,0,0,0
se em um seminário já estamos nesse climão entre professores do ppge imagina o que deve rolar em uma reunião de departamento ??,0,0,0,0,0,0,0,0,0,0,0,0,0
@user tem uma galera de esquerda que questionou o prates pra caralho e falou que ele não ia acabar com a paridade. estão discutindo outros assuntos hoje.,1,1,0,0,0,0,0,1,0,0,0,0,0
@user notícia plantada é mto bom kkk,0,0,0,0,0,0,0,0,0,0,0,0,0
@user eu gosto daquela que tem umas pessoas numa lanchonete iluminada e a rua lá fora toda escura e lúgubre.,0,0,0,0,0,0,0,0,0,0,0,0,0
@user muita experiencia de palco ela é foda,0,0,0,0,0,0,0,0,0,0,0,0,0
"a gnt se mata ms a gnt se ama lá no fundo, bem no fundo ??",0,0,0,0,0,0,0,0,0,0,0,0,0
ontem pulei na piscina com controle e ele n ta pegando????????????????,0,0,0,0,0,0,0,0,0,0,0,0,0
puta q pariu link,0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user kkkkkkkkkkkkk agradecer ao palmeiras pelo que? se o palmeiras foi eliminado foi por incompetência do time.,1,0,0,0,0,0,0,0,0,0,0,0,0
mn que ódio responde ana,0,0,0,0,0,0,0,0,0,0,0,0,0
"vendi 4200,00 antes do almoço, não é por nada não mas slc… ???????????? sou ruim de serviço em kkkkkkk",0,0,0,0,0,0,0,0,0,0,0,0,0
"@user @user voce fala como se os intermediadores estão errados em cobrar, não existe isso, responsabilidade de cumprir com acordado e do vasco, não deles.",0,0,0,0,0,0,0,0,0,0,0,0,0
"@user mano, isso dai me da um ódio, pqp",0,0,0,0,0,0,0,0,0,0,0,0,0
"@user olha que coincidência, eu sou uma gostosa triste também!",0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user a única bonita que vi até hoje,0,0,0,0,0,0,0,0,0,0,0,0,0
@user nossa eu sou muito zoada as vezes por amar a tailândia e estar aprendendo tailandês ?? mas sigo firme,0,0,0,0,0,0,0,0,0,0,0,0,0
@user eu tô na dúvida se tento camarote ou não,0,0,0,0,0,0,0,0,0,0,0,0,0
"almocei e ainda tô com fome,socorro",0,0,0,0,0,0,0,0,0,0,0,0,0
"@user @user @user @user concordo, mas na falta, eu usaria pq é o msm medicamento, regulado em outro país e usado por pessoas sem dar efeitos colaterais. no caso da cloroquina, o medicamento era liberado, mas n para o covid, logo n fazia sentido comprar aos montes e incluir nos protocolos dos hospitais",0,0,0,0,0,0,0,0,0,0,0,0,0
"não acredito que eu fiz almoço e acabou a farinha pra mim poder comer ?? sério gente que ódio, odeio comer sem farinha ????",0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user @user os roles que @user sugeria,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user @user no nariz também, amada ??",0,0,0,0,0,0,0,0,0,0,0,0,0
@user boa sorte amggg,0,0,0,0,0,0,0,0,0,0,0,0,0
@user cath tô desesperado,0,0,0,0,0,0,0,0,0,0,0,0,0
comprei o show do nx porra só tem show na minha fatura não aguento mais,0,0,0,0,0,0,0,0,0,0,0,0,0
@user a choquei bugou? ou esse post foi um hacker?,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user meu deus se uma coisa dessa aproxima do meu filho e ainda bj eca, eu processo, jamais quero bandido perto dos meus",0,0,0,0,0,0,0,0,0,0,0,0,0
"@user eu queria muito que acontecesse mas viajo desde o pico de covid e simplesmente nunca me pediram pra ver certificado de vacina! então, infelizmente, eu duvido muito que a gol tenha pedido isso ao bolsonaro (ainda mais se tratando de quem).",0,0,0,0,0,0,0,0,0,0,0,0,0
@user pelo menos não estão de calça. avanços,0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user fla vs coringao eu to esperando,0,0,0,0,0,0,0,0,0,0,0,0,0
@user veir sim?? eu coloco o ingresso no carrinho e simplesmente tiram do nada lixo total,0,0,0,0,0,0,0,0,0,0,0,0,0
@user não faz sequer o dobro ?????? go back to school!!,0,0,0,0,0,0,0,0,0,0,0,0,0
ele não citou nomes mas já sei até de qm ele tá flnd link,0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user perfeita,0,0,0,0,0,0,0,0,0,0,0,0,0
"senti falta de grandes nomes na virada cultural, igual ano passado. o safado do prefeito deve estar economizando pro ano que vem (ano de eleições) o safado colocar dualipa no anhangabaú e kanye west na paulista",1,0,0,0,0,0,0,0,0,0,0,0,0
@user tenho ctz q foi link,0,0,0,0,0,0,0,0,0,0,0,0,0
"se n sou eu na vida do meu irmão, nem sei",0,0,0,0,0,0,0,0,0,0,0,0,0
"@user e esse exposed? prendam o bolsonaro! lembrando que tem de dividir os valores por 13, por conta do décimo-terceiro! link",0,0,0,0,0,0,0,0,0,0,0,0,0
@user que bonitooo,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user mn, aqui nem vai ter no cinemas, q ódio",0,0,0,0,0,0,0,0,0,0,0,0,0
"@user bolsonaro precisa ser desmoralizado diariamente. há necessidade de mostrar seus atos escusos e criminosos todos os dias para desgastar sua imagem. se o mesmo for preso sem robustez nas provas, corremos o risco de ser solto rápido demais e sair como mártir da situação.",0,0,0,0,0,0,0,0,0,0,0,0,0
"ai sinceramente se eu tiver nos meus 30 e poucos com essas palhaçadas no instagram vcs podem me dar um tiro viu, as mary tem q ter pelo menos senso",0,0,0,0,0,0,0,0,0,0,0,0,0
"não aguento mais esse saruê problemático, homi chato da peste",0,0,0,0,0,0,0,0,0,0,0,0,0
@user ainda mais português kkkkkkkk,0,0,0,0,0,0,0,0,0,0,0,0,0
@user iiiiii se tá grávida é pq... hihihi,0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user @user por que? geral tá esperando a resposta?,0,0,0,0,0,0,0,0,0,0,0,0,0
poorraa n sei tailandês tô criando tradução na minha cabeça,0,0,0,0,0,0,0,0,0,0,0,0,0
@user a de sexta me deu zero no debate ????,0,0,0,0,0,0,0,0,0,0,0,0,0
eu espero que você sfd,1,0,0,0,0,0,0,0,0,0,0,0,0
todas as probabilidades da loteria de hoje!! link,0,0,0,0,0,0,0,0,0,0,0,0,0
@user a perereca vai voar nunca fez tanto sentido,0,0,0,0,0,0,0,0,0,0,0,0,0
"depois que falaram que no começo de have you ever seen the rain o cara fala ""joão botou melão no gol"" nunca mais ouvi da mesma forma",0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user @user eu quero uma festa,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user é item pessoal, tem que ver mesmo nao, se mexer sem minha autorizaçao eu largo, bagulho feio.",0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user wtf ksksksksksks gente,0,0,0,0,0,0,0,0,0,0,0,0,0
eu amo tanto freenbecky meu deus sou muito grata por essa série todo reconhecimento que essas meninas tiverem ainda vai ser pouco,0,0,0,0,0,0,0,0,0,0,0,0,0
gente link link,0,0,0,0,0,0,0,0,0,0,0,0,0
@user vc e de onde,0,0,0,0,0,0,0,0,0,0,0,0,0
@user bolsonaro passou 4 anos tentando fazer isso e nunca conseguiu por não ter pulso e capacidade. agora o lula fez o que vcs defenderam por 4 anos e estão procurando motivos para criticar. nunca foi pelo brasil e sim por idolatria a um idiota frouxo.,1,1,0,0,0,0,0,1,0,0,0,0,0
"@user prefiro mamar no seu seios seios maravilhosos e depois você mame bastante meu pau antes de eu lhe comer, bem gostoso e com força ????",1,1,0,0,0,0,0,0,0,0,1,0,0
"pega na ferida desse jeito não, moça link",0,0,0,0,0,0,0,0,0,0,0,0,0
"eita como joga """"profissional""""",0,0,0,0,0,0,0,0,0,0,0,0,0
"acordei tomei um café e fui pra academia na base do ódio, mas fui e fiz oq tinha q ser feito. é isso!",0,0,0,0,0,0,0,0,0,0,0,0,0
kkkkkkkkkkkkkookkkkkkkkkkkk hoje não hoje sim link,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user @user @user exatamente. ainda perdi tempo respondendo, quando fui no perfil ver quem era…pqp! pra esse tipo de gente só vale dar atenção se for pra enfiar a porrada e eles que reclamem depois do nosso “ódio do bem”.",1,0,0,0,0,0,0,0,0,0,0,0,0
"@user somado com as declarações do gilmar mendes no roda viva, de que o stf atrapalhou o governo bolsonaro, então o golpe veio mesmo do stf, e a interferência de um poder sobre o outro é caso de crime de responsabilidade. impeachment já.",0,0,0,0,0,0,0,0,0,0,0,0,0
"@user dá, aliás já utilizei esse lugar.",0,0,0,0,0,0,0,0,0,0,0,0,0
que grande amor-ódio,0,0,0,0,0,0,0,0,0,0,0,0,0
meu fone só some quando eu preciso,0,0,0,0,0,0,0,0,0,0,0,0,0
o que eu fiquei linda na foto que eu postei foi sacanagem,0,0,0,0,0,0,0,0,0,0,0,0,0
essa fila não anda,0,0,0,0,0,0,0,0,0,0,0,0,0
ô mano que ódio kkkkkkkkkkkkkkk link,0,0,0,0,0,0,0,0,0,0,0,0,0
nss odeio gente burra pqp,1,0,0,0,0,0,0,0,0,0,0,0,0
@user @user @user @user me recuso a responder os fãs da lana pois somos filhos da mesma mãe,0,0,0,0,0,0,0,0,0,0,0,0,0
@user fique no meu time pfv (apesar de ser sorteio),0,0,0,0,0,0,0,0,0,0,0,0,0
@user aqui em casa tb ????,0,0,0,0,0,0,0,0,0,0,0,0,0
vcs são muito carentes né link,0,0,0,0,0,0,0,0,0,0,0,0,0
@user que monitore. esse ditador de merda. seus dias estão contados.,1,1,0,0,0,0,0,1,0,0,0,0,0
@user melhoras,0,0,0,0,0,0,0,0,0,0,0,0,0
vida arruinada por causa de uma caneca colorida link link,0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user dicionário visual?,0,0,0,0,0,0,0,0,0,0,0,0,0
amo demais vcs podem falar o q quise de bacurau mas eu amo muito,0,0,0,0,0,0,0,0,0,0,0,0,0
e eu que sonhei dando um fecho na anitta hahahahah,0,0,0,0,0,0,0,0,0,0,0,0,0
vai ser debochada na casa do caralho,1,0,0,0,0,0,0,0,0,0,0,0,0
"roubaram meu celular no trabalho e eu tô só o ódio , meu telefone tem so 6 meses de uso comprei com maior luta pra vim um desgraçado desse levar assim tô mt puta ??",1,0,0,0,0,0,0,0,0,0,0,0,0
hillary pegando o veinho dotado,1,1,1,0,0,0,0,0,0,0,0,0,0
@user @user tem que começar conversa. odio de quem curte e ou foguinho em todas as fotos mas nada na dm,0,0,0,0,0,0,0,0,0,0,0,0,0
ai me lembrem d nunca mais comprar tenis branco,0,0,0,0,0,0,0,0,0,0,0,0,0
existe o eu com filtro social e existe o eu sem filtro e esse ser sem filtro fala cada coisa apocalíptica,0,0,0,0,0,0,0,0,0,0,0,0,0
"é nessas horas que eu queria voltar pro ginásio,mds como eu queria",0,0,0,0,0,0,0,0,0,0,0,0,0
"@user as táticas golpistas do bolsonaro morreram quando ele se mostrou um cagão no 7 de setembro e pior ainda: se escondendo atrás do vampirão mafioso pra articular um pedido de desculpas pro censurador. era um energúmeno e um velho ladrão, não adianta ficar reclamando agora. aceite",1,1,1,0,1,0,0,1,0,0,0,0,0
eu me sinto tão viado escutando twin fantasy vai tomar no cuuu,1,1,0,0,0,0,1,0,0,0,0,0,0
@user exatamente! hoje eu acho que vão seguir calados.,0,0,0,0,0,0,0,0,0,0,0,0,0
vamos que cabe maisss lari com sawary,0,0,0,0,0,0,0,0,0,0,0,0,0
@user e godo,0,0,0,0,0,0,0,0,0,0,0,0,0
@user @user foi fazer o l ?? link,1,1,0,0,0,0,0,1,0,0,0,0,0
@user tô quase fzd isso filgs,0,0,0,0,0,0,0,0,0,0,0,0,0
por que fisica é tão chato?,0,0,0,0,0,0,0,0,0,0,0,0,0
"se eu xingar esse homem eu perco minha namorada, então fico de bico bem caladinha. amo the 1975 já fui mto fã, mas não acho ele bonito nem boa pessoa. só que amo mais minha namorada então fico quieta. link",1,1,0,0,1,0,0,0,0,0,0,0,0
o que ninguém fala é que as linhas privadas passarão a cobrar pelas transferências. #sptv #sp1,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user @user @user @user bolsonaro saiu e deixou a gasolina custando 4,80.lula entrou e ela subiu pra 6.não vou nem discutir as razões q fez a gasolina subir.a petrobrás vai continuar importando combustível e pagando em dólar sem repassar essa diferença para o consumidor. sabe quem vai pagar a diferença?",0,0,0,0,0,0,0,0,0,0,0,0,0
"enquanto estivermos lado a lado, aproveite cada momento, amorr",0,0,0,0,0,0,0,0,0,0,0,0,0
online name vs real name bellixximo il primo omg link link,0,0,0,0,0,0,0,0,0,0,0,0,0
@user pois eu sou boiola,1,1,0,0,0,0,1,0,0,0,0,0,0
agora eu compro a botija e saio do fogão elétrico link,0,0,0,0,0,0,0,0,0,0,0,0,0
finalmente usando meu óculos depois de um mês sem??,0,0,0,0,0,0,0,0,0,0,0,0,0
"se eu tirar pelo menos 5,0 nessa prova de fisiologia já vou achar muito, pq misericórdia..",0,0,0,0,0,0,0,0,0,0,0,0,0
"@user mais precisamente: dia: r$ 99.736,84 mês: r$ 2.992.105,20 ano: r$ 35.905.262,40 em 4 anos: r$143.621,049.6 cento e quarenta e três milhões, seiscentos e vinte um mil, quarenta e nove reais e seis centavos. tags: barbara governo bolsonaro lula dolar",0,0,0,0,0,0,0,0,0,0,0,0,0
"@user @user mas falar mal do bolsonaro, já não prova que ele não gosta de bandido?",0,0,0,0,0,0,0,0,0,0,0,0,0
faz o l porraaaaaa !!!!!!!! michel temer vai tomar no cu bolsonaro vai tomar no cu !!!!!!!!!!! link,1,1,0,0,0,0,0,1,0,0,0,0,0
"@user grava o suicídio, e manda p ele",1,0,0,0,0,0,0,0,0,0,0,0,0
becky você é gigante,0,0,0,0,0,0,0,0,0,0,0,0,0
@user que divo ??????,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user é uma descarada, sem vergonha mesmo.",1,1,0,0,0,0,0,0,0,0,1,0,0
"@user @user ao gado q está reclamando dos preços mais baixos, pague r$ 10 no litro de gasolina e engole o choro ??????",1,1,0,0,0,0,0,1,0,0,0,0,0
soquetes nivelados para corredores em aço inoxidável de 25 mm ao melhor preço link link,0,0,0,0,0,0,0,0,0,0,0,0,0
daqui para o meu aniversário eu saio correndo doido kkkkkkkk e nem é meme. link,0,0,0,0,0,0,0,0,0,0,0,0,0
@user bora meter esse pedal!!,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user @user adivinha??tema bolsonaro ??,quer???????",0,0,0,0,0,0,0,0,0,0,0,0,0
bom dia amados,0,0,0,0,0,0,0,0,0,0,0,0,0
aí não tô bem não espero q eu melhore até 15h,0,0,0,0,0,0,0,0,0,0,0,0,0
vai liberar só meio dia então ódio,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user eu te ajudo, vou pegar uma conta e fazer md5 nela p gente jogar de noite",0,0,0,0,0,0,0,0,0,0,0,0,0
@user pode,0,0,0,0,0,0,0,0,0,0,0,0,0
faz o l link,1,1,0,0,0,0,0,1,0,0,0,0,0
q ódio a mulher sentando do meu lado comendo um salgadinho fedorento pra porra.??,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user ao som de elvis, ela ficou mais ainda linda ??",0,0,0,0,0,0,0,0,0,0,0,0,0
"desci logo no xv, pq se eu fosse em casa, não iria vim.",0,0,0,0,0,0,0,0,0,0,0,0,0
@user olha isso tmb da steam daquele maluco link,0,0,0,0,0,0,0,0,0,0,0,0,0
meu sonho ver um jogo ao vivo da seleção,0,0,0,0,0,0,0,0,0,0,0,0,0
@user a maior fã da selena é essa ai link,0,0,0,0,0,0,0,0,0,0,0,0,0
@user provavelmente os dois,0,0,0,0,0,0,0,0,0,0,0,0,0
orgulho de ser os 3 link,0,0,0,0,0,0,0,0,0,0,0,0,0
@user delicia manda aí.,0,0,0,0,0,0,0,0,0,0,0,0,0
@user meu deus raisla,0,0,0,0,0,0,0,0,0,0,0,0,0
"?? apple está sendo investigada na frança por ter ""fim programado"" de seus produtos, forçando seus compradores a trocarem os aparelhos com mais frequência. link",0,0,0,0,0,0,0,0,0,0,0,0,0
@user só discordo de futuro próximo. mas em 3-5 gerações ia e robótica acabarão com todos os empregos. todos.,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user agora é hora de taxar igrejas, expandir leis mais duras ao fundamentalismo e ser intransigente com o discurso de ódio proferido por parte desse movimento religioso!",0,0,0,0,0,0,0,0,0,0,0,0,0
bolsonaro não tem sitio em atibaia … aceitem que dói menos link,1,0,0,0,0,0,0,0,0,0,0,0,0
@user eu sou um psicopata meigo hahaha,1,1,0,0,0,1,0,0,0,0,0,0,0
@user bravo ??????,0,0,0,0,0,0,0,0,0,0,0,0,0
"luiza, charles e cesario no mesmo cemitério, é pra acabar com a minha mente mesmo, chega estou aluada",0,0,0,0,0,0,0,0,0,0,0,0,0
@user é muito tu eu li na tua voz,0,0,0,0,0,0,0,0,0,0,0,0,0
certeza q a gnt não vai ter férias no meio do ano por causa dessa palhaçada de greve q não acaba nunca,0,0,0,0,0,0,0,0,0,0,0,0,0
maior sonho da monha vida eh ter uma sugar mommy,0,0,0,0,0,0,0,0,0,0,0,0,0
pavor que meus pais querem escolher noq eu devo ou não trabalhar,0,0,0,0,0,0,0,0,0,0,0,0,0
"eu teria um treco se visse show do niall, the 1975 e billie no mesmo dia link",0,0,0,0,0,0,0,0,0,0,0,0,0
eita que ódio kajshdksnsbjsjs,0,0,0,0,0,0,0,0,0,0,0,0,0
esse tempo frio brinca com a minha sinusite,0,0,0,0,0,0,0,0,0,0,0,0,0
jamais serei feliz,0,0,0,0,0,0,0,0,0,0,0,0,0
fiz o l pra isso. link,0,0,0,0,0,0,0,0,0,0,0,0,0
@user o pior que eles tratam as pessoas como se fossem completamente imbecis para acreditar nessas histórias!,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user @user acho que bolsonaro te enganou ao dizer que só tem um ladrão no brasil. e vc acreditou! há milhões de bandidos, gado.",1,0,0,0,0,0,0,0,0,0,0,0,0
p’freeeeeen eu te amo vida você merece tudo ??????,0,0,0,0,0,0,0,0,0,0,0,0,0
fila parada de novooooo uhuu smtttttttttttt,0,0,0,0,0,0,0,0,0,0,0,0,0
"@user @user escrevi preguiçosa para não perder a razão e escrever vagabunda, viu leandro, que é isso que eles são!.",1,1,0,0,0,0,0,0,0,0,1,0,0
